codigo_SGO,Identificacao_OAE,UF,Rodovia_(BR),km,Extensao_(m),Largura_(m),Tipo_Estrutura,Latitude,Longitude,Nota_Atual_SGO_(2021),Visita_SR_(Data_Realizada),Data_Inspecao_Realizada,Visita_na_OAE,Faixa_Extensao_OAE,Corredor,Obs.:,Tipo_Inspecao 
220144,Ponte sobre o Rio Caladinho,RO,435,"82,87","29,7","8",Viga de concreto armado,-13.18965064,-60.58677199,"4",13/05/2025,22/06/2025,,20<OAE<=60m (A2),10,,InR
220147,Ponte sobre o Rio Santa Cruz,RO,435,"145,01","45","8,9",Não informado,-13.3891873,-60.95048644,"-",13/05/2025,22/06/2025,,20<OAE<=60m (A2),10,,InCR
220149,Ponte sobre Igarapé Branco,RO,435,"133,37","30","8,8",Não informado,-13.28434448,-60.95143135,"-",13/05/2025,22/06/2025,,20<OAE<=60m (A2),10,,InCR
200091,Ponte sobre o Riacho da Cruz,AL,423,"92,6","21","8,3",Viga de concreto armado,-9.36859753,-38.09388808,"4",29/11/2025,23/06/2025,,OAE<=20m (A1),7,,InR
40263,Viaduto sob a BR-232 (LE),PE,101,"69,91","304","13",Viga caixão de concreto armado,-8.06741816,-34.94389735,"2",30/01/2025,23/06/2025,,120<OAE<=500m (A4),1,,InR
40259,Viaduto sobre a PE-004 (LD),PE,101,"63,18","42,1","9,2",Viga caixão de concreto armado,-8.00885726,-34.93772982,"3",30/01/2025,23/06/2025,,20<OAE<=60m (A2),1,,InR
40260,Viaduto Recife II (LE),PE,101,"63,19","42,1","9,2",Viga caixão de concreto armado,-8.00883798,-34.93755028,"3",30/01/2025,23/06/2025,,20<OAE<=60m (A2),1,,InR
220096,Ponte sobre o Rio Colorado,RO,435,"52","42,4","8",Viga de concreto armado,-13.09646484,-60.37247519,"4",13/05/2025,23/06/2025,,20<OAE<=60m (A2),10,,InR
220143,Ponte sobre o Rio Sete Voltas,RO,435,"81,46","28","8,3",Viga de concreto armado,-13.19236004,-60.57479227,"4",13/05/2025,23/06/2025,,20<OAE<=60m (A2),10,,InR
210039,Viaduto sobre Ferrovia Propriá III (LD),SE,101,"3,95","74,5","12,95",Viga de concreto protendido,-10.23050348,-36.8435727,"4",28/01/2025,23/06/2025,,60>OAE<=120m (A3),3,,InR
210040,Viaduto sobre Ferrovia Propriá III (LE),SE,101,"3,96","54,8","11,4",Viga de concreto armado,-10.23064062,-36.8437597,"4",28/01/2025,23/06/2025,,20<OAE<=60m (A2),3,,InR
210082,Viaduto Propriá I (LE),SE,101,"1,2","9,2","16,6",Laje de concreto armado,-10.21656704,-36.8236675,"4",28/01/2025,23/06/2025,,OAE<=20m (A1),3,,InR
210083,Viaduto Inservível Ferroviário Propriá I,SE,101,"1,2","8,35","6,4",Laje de concreto armado,-10.21645574,-36.8238075,"4",28/01/2025,23/06/2025,,OAE<=20m (A1),3,,InR
210085,Viaduto Propriá I (LD),SE,101,"1,2","8,61","13,3",Laje de concreto armado,-10.21649105,-36.82376069,"4",28/01/2025,23/06/2025,,OAE<=20m (A1),3,,InR
200050,Ponte sobre o Riacho Cardoso,AL,423,"73,09","8,45","8,2",Viga de concreto armado,-9.31201992,-37.92588742,"4",29/11/2025,24/06/2025,,OAE<=20m (A1),7,,InR
200060,Ponte sobre o Riacho Pariconha,AL,423,"83,32","10,9","8,25",Viga de concreto armado,-9.34100138,-38.01414869,"4",29/11/2025,24/06/2025,,OAE<=20m (A1),7,,InR
200088,Ponte sobre o Riacho Salgadinho,AL,423,"63,2","17,1","8,2",Viga de concreto armado,-9.29423844,-37.83758414,"4",29/11/2025,24/06/2025,,OAE<=20m (A1),7,,InR
200089,Ponte sobre o Riacho Sossego,AL,423,"81,76","8","8,6",Viga de concreto armado,-9.33626282,-38.00074128,"4",29/11/2025,24/06/2025,,OAE<=20m (A1),7,,InR
200092,Ponte sobre o Riacho Taboleiro,AL,423,"70,53","16,1","8,6",Viga de concreto armado,-9.30742928,-37.9029958,"4",29/11/2025,24/06/2025,,OAE<=20m (A1),7,,InR
200096,Ponte sobre o Riacho Mandacaru,AL,423,"59,55","6","8,6",Laje de concreto armado,-9.28773333,-37.80508333,"4",29/11/2025,24/06/2025,,OAE<=20m (A1),7,,InR
130035,Viaduto Bayeux III (LD),PB,101,"85,86","80,4","9,1",Viga de concreto armado,-7.1505525,-34.91109835,"4",19/03/2025,24/06/2025,,60>OAE<=120m (A3),16,,InR
130036,Viaduto Bayeux III (LE),PB,101,"85,85","80,4","9,1",Viga de concreto armado,-7.1504941,-34.91118156,"4",19/03/2025,24/06/2025,,60>OAE<=120m (A3),16,,InR
130037,Viaduto Bayeux II,PB,101,"82,67","17,15","23",Laje de concreto armado,-7.13199766,-34.9318046,"4",19/03/2025,24/06/2025,,OAE<=20m (A1),16,,InR
130038,Viaduto Bayeux I,PB,101,"82,53","17,2","23",Laje de concreto armado,-7.13130028,-34.93293839,"4",19/03/2025,24/06/2025,,OAE<=20m (A1),16,,InR
40257,Viaduto Recife I (LD),PE,101,"61,22","6,5","13,2",Laje de concreto armado,-7.99257444,-34.93702508,"4",30/01/2025,24/06/2025,,OAE<=20m (A1),1,,InR
40258,Passagem Inferior Recife I (LE),PE,101,"61,27","8,55","12,7",Laje de concreto armado,-7.99246421,-34.93675043,"2",30/01/2025,24/06/2025,,OAE<=20m (A1),1,,InR
220076,Ponte sobre o Rio Igarapé Melgacinho,RO,364,"141,43","32,25","12,8",Viga de concreto armado,-12.01448552,-60.85923207,"4",13/05/2025,24/06/2025,,20<OAE<=60m (A2),10,,InR
200090,Ponte sobre o Rio Canapi,AL,423,"37,11","61,2","8,4",Laje de concreto armado,-9.22483984,-37.61086364,"4",29/11/2025,25/06/2025,,20<OAE<=60m (A2),7,,InR
200097,Ponte sobre o Riacho das Batatas,AL,423,"49,2","8,2","8,3",Viga de concreto armado,-9.25934295,-37.71538602,"4",29/11/2025,25/06/2025,,OAE<=20m (A1),7,,InR
220087,Ponte sobre o Rio Barão de Melgaço,RO,364,"198,4","97","10",Viga de concreto armado,-11.66696189,-61.19188013,"4",13/05/2025,25/06/2025,,60>OAE<=120m (A3),10,,InR
220089,"Viaduto km 196,94",RO,364,"196,94","30,1","12",Viga de concreto protendido,-11.67928333,-61.18766667,"4",13/05/2025,25/06/2025,,20<OAE<=60m (A2),10,,InR
200059,Ponte sobre o Rio Analó,AL,423,"33,56","11","8,6",Viga de concreto armado,-9.21479896,-37.58018341,"4",29/11/2025,26/06/2025,,OAE<=20m (A1),7,,InR
140023,Ponte sobre o Rio Levada (LD),RN,101,"166,19","60,35","13,8",Viga de concreto armado,-6.4169556,-35.12664184,"4",18/03/2025,26/06/2025,,20<OAE<=60m (A2),1,,InR
140050,Viaduto Canguaretama I (LD),RN,101,"161,64","80,24","14",Viga de concreto armado,-6.38178906,-35.14673339,"4",18/03/2025,26/06/2025,,60>OAE<=120m (A3),1,,InR
220066,Ponte sobre o Rio Ávila,RO,364,"64,11","30","10,35",Viga de concreto armado,-12.50469555,-60.47150338,"4",13/05/2025,26/06/2025,,20<OAE<=60m (A2),10,,InR
220090,Viaduto Pimenta Bueno II,RO,364,"197,94","30,1","12",Viga de concreto protendido,-11.67093598,-61.19121114,"4",13/05/2025,26/06/2025,,20<OAE<=60m (A2),10,,InR
220075,Ponte sobre o Afluente do Rio Ji-paraná,RO,429,"2,95","48,5","10,04",Viga de concreto armado,-11.2004216,-61.92836716,"4",13/05/2025,27/06/2025,,20<OAE<=60m (A2),9,,InR
220088,Ponte sobre o Rio Riozinho,RO,364,"224,38","60","10",Viga de concreto armado,-11.51290289,-61.35664513,"4",13/05/2025,27/06/2025,,20<OAE<=60m (A2),10,,InR
220137,Ponte sobre o Igarapé Grande,RO,364,"276,14","60,8","10,3",Viga de concreto armado,-11.38753156,-61.76963943,"4",13/05/2025,27/06/2025,,20<OAE<=60m (A2),10,,InR
130031,Ponte sobre o Rio Gramame (LD),PB,101,"93,75","74","13,4",Viga de concreto armado,-7.21244986,-34.91115901,"4",19/03/2025,28/06/2025,,60>OAE<=120m (A3),3,,InR
220100,Ponte sobre o Rio São José,RO,429,"35,99","46,9","12,8",Viga de concreto armado,-11.24423678,-62.20759771,"4",13/05/2025,28/06/2025,,20<OAE<=60m (A2),9,,InR
220081,Ponte sobre o Córrego Terra Boa,RO,429,"78,19","40,1","12,8",Viga de concreto protendido,-11.50993116,-62.46372028,"4",13/05/2025,29/06/2025,,20<OAE<=60m (A2),9,,InR
220123,Ponte sobre o Rio Xibutaia,RO,429,"103,66","75,1","12,7",Viga de concreto armado,-11.63078326,-62.62923741,"4",13/05/2025,30/06/2025,,60>OAE<=120m (A3),9,,InR
220124,Ponte sobre o Rio São Miguel,RO,429,"130,31","100","12,8",Viga de concreto protendido,-11.73432635,-62.80844186,"4",13/05/2025,30/06/2025,,60>OAE<=120m (A3),9,,InR
220074,Ponte sobre o Rio Caio Espíndola,RO,429,"191,08","80","12,8",Viga de concreto armado,-11.96235976,-63.2687794,"4",13/05/2025,01/07/2025,,60>OAE<=120m (A3),9,,InR
130302,Viaduto Cabedelo I,PB,230,"4,23","52","25,7",Viga de concreto protendido,-7.00560154,-34.82943336,"4",19/03/2025,02/07/2025,,20<OAE<=60m (A2),15,,InR
130307,Viaduto Cabedelo IV,PB,230,"9,22","42","25,6",Viga de concreto armado,-7.0472169,-34.84823165,"4",19/03/2025,02/07/2025,,20<OAE<=60m (A2),15,,InR
130039,"Viaduto km 80,48 sobre Ferrovia (LD)",PB,101,"80,48","30","11,5",Viga de concreto armado,-7.12165,-34.94808333,"4",19/03/2025,03/07/2025,,20<OAE<=60m (A2),18,,InR
130040,Viaduto sobre ferrovia Santa Rita V (LE),PB,101,"80,49","39,55","13,8",Viga de concreto armado,-7.12166824,-34.94788656,"4",19/03/2025,03/07/2025,,20<OAE<=60m (A2),18,,InR
140156,Ponte sobre o Rio Angicos,RN,304,"55,67","124,5","9,7",Viga de concreto armado,-5.28889856,-37.28862704,"4",18/03/2025,08/07/2025,,120<OAE<=500m (A4),5,,InR
220085,"Viaduto km 713,06",RO,364,"713,06","82,5","10,8",Viga de concreto protendido,-8.77283333,-63.87993333,"4",13/05/2025,08/07/2025,,60>OAE<=120m (A3),6,,InR
220091,"Viaduto km 713,46 (LD)",RO,364,"713,46","30","8",Viga caixão de concreto protendido,-8.7713,-63.88283333,"4",13/05/2025,08/07/2025,,20<OAE<=60m (A2),5,,InR
220092,"Viaduto km 713,71 (LE)",RO,364,"713,71","30","10,4",Viga caixão de concreto protendido,-8.77135,-63.88293333,"3",13/05/2025,08/07/2025,,20<OAE<=60m (A2),5,,InR
220110,"Viaduto km 711,75",RO,364,"711,75","14","23,6",Viga caixão de concreto armado,-8.77801667,-63.87143333,"4",13/05/2025,08/07/2025,,OAE<=20m (A1),6,,InR
220120,"Viaduto km 711,83",RO,364,"711,83","14","23,6",Viga caixão de concreto armado,-8.77765,-63.87206667,"4",13/05/2025,08/07/2025,,OAE<=20m (A1),6,,InR
220070,"Viaduto km 715,86",RO,364,"715,86","13,6","25,5",Viga caixão de concreto armado,-8.78476667,-63.89728333,"4",13/05/2025,09/07/2025,,OAE<=20m (A1),5,,InR
220103,Viaduto Av. Campos Sales I,RO,364,"715,76","13,6","25,8",Laje de concreto armado,-8.78427971,-63.89682027,"4",13/05/2025,09/07/2025,,OAE<=20m (A1),5,,InR
220127,Ponte sobre o Igarapé do Índio,RO,319,"30,29","31,2","10,8",Viga de concreto armado,-8.07453642,-63.59605307,"4",13/05/2025,10/07/2025,,20<OAE<=60m (A2),1,,InR
220069,"Viaduto km 714,18",RO,364,"714,18","20,4","22,6",Laje de concreto armado,-8.77436667,-63.8864,"4",13/05/2025,10/07/2025,,OAE<=20m (A1),5,,InR
220077,"Viaduto km 714,12",RO,364,"714,12","20,3","23,5",Laje de concreto armado,-8.77398333,-63.88598333,"4",13/05/2025,10/07/2025,,OAE<=20m (A1),5,,InR
220145,"Viaduto km 716,27",RO,364,"716,27","15,2","28,6",Laje de concreto armado,-8.78743333,-63.9001,"4",13/05/2025,10/07/2025,,OAE<=20m (A1),5,,InR
130185,Ponte sobre o Rio Jaguaribe (LD),PB,230,"15,32","23","12,05",Viga de concreto armado,-7.09964088,-34.84786006,"4",19/03/2025,11/07/2025,,20<OAE<=60m (A2),15,,InR
130194,Viaduto João Pessoa II,PB,230,"17,79","22,4","12,3",Viga de concreto protendido,-7.12109618,-34.84526773,"4",19/03/2025,11/07/2025,,20<OAE<=60m (A2),15,,InR
130196,Ponte sobre o Rio Jaguaribe (LE),PB,230,"14,99","23","11,75",Viga de concreto armado,-7.09963189,-34.84771805,"3",19/03/2025,11/07/2025,,20<OAE<=60m (A2),15,,InR
130235,Viaduto João Pessoa I (LE),PB,230,"17,63","22,4","15,15",Laje de concreto armado,-7.11962579,-34.84525674,"4",19/03/2025,11/07/2025,,20<OAE<=60m (A2),15,,InR
130256,Viaduto João Pessoa I (LD),PB,230,"17,64","22,4","15,15",Laje de concreto armado,-7.1197708,-34.84526418,"3",19/03/2025,11/07/2025,,20<OAE<=60m (A2),15,,InR
130026,Passagem inferior Caaporã II,PB,101,"123,42","5,3","29,2",Laje de concreto armado,-7.46260738,-34.979153,"4",19/03/2025,12/07/2025,,OAE<=20m (A1),3,,InR
130027,Passagem inferior Caaporã I,PB,101,"122,07","6,9","54,75",Laje de concreto armado,-7.45099244,-34.98010158,"4",19/03/2025,12/07/2025,,OAE<=20m (A1),3,,InR
130028,Ponte sobre o Rio Papocas (LD),PB,101,"119,81","25","10,8",Viga de concreto protendido,-7.4345,-34.97126667,"4",19/03/2025,12/07/2025,,20<OAE<=60m (A2),3,,InR
130029,Ponte sobre o Rio Papocas (LE),PB,101,"119,84","39,7","13,6",Viga de concreto armado,-7.43459039,-34.97114905,"4",19/03/2025,12/07/2025,,20<OAE<=60m (A2),3,,InR
130030,Passagem inferior Alhandra I,PB,101,"110,63","6,9","47,8",Laje de concreto armado,-7.35797185,-34.95098476,"4",19/03/2025,12/07/2025,,OAE<=20m (A1),3,,InR
130222,Ponte sobre o Rio Jaguaribe (Central),PB,230,"14,99","23","8,4",Viga de concreto armado,-7.09963639,-34.84780036,"3",19/03/2025,12/07/2025,,20<OAE<=60m (A2),15,,InR
220078,Ponte sobre o Igarapé Bate Estaca (LE),RO,364,"719,28","30,2","10,1",Viga de concreto armado,-8.80878333,-63.91688333,"4",13/05/2025,12/07/2025,,20<OAE<=60m (A2),5,,InR
220140,Ponte sobre o Rio Madeira,RO,319,"56,6","980","12,4",Viga de concreto protendido,-8.73836667,-63.92705,"4",13/05/2025,12/07/2025,,500<OAE<=1000m (A5),5,,InR
220126,Ponte sobre o Igarapé Bate Estaca (LD),RO,364,"719,24","53,3","11,7",Viga de concreto protendido,-8.80850716,-63.91695846,"4",13/05/2025,12/07/2025,,20<OAE<=60m (A2),5,,InR
220128,Ponte sobre o Rio Caracol,RO,364,"790,97","60,9","10,1",Viga caixão de concreto protendido,-9.2111173,-64.33575726,"4",13/05/2025,13/07/2025,,20<OAE<=60m (A2),2,,InR
220131,Ponte sobre o Rio Jaci Paraná,RO,364,"799,04","168","9,8",Mista (viga metálica e laje de concreto),-9.25741667,-64.3871,"3",13/05/2025,13/07/2025,,120<OAE<=500m (A4),2,,InR
220135,Ponte sobre o Rio Jirau,RO,364,"843,59","40,4","9,8",Mista (viga metálica e laje de concreto),-9.42975,-64.702,"4",13/05/2025,13/07/2025,,20<OAE<=60m (A2),2,,InR
40281,"Viaduto km 82,01",PE,101,"82,01","235","9,2",Viga caixão de concreto armado,-8.1684,-34.93768333,"2",30/01/2025,14/07/2025,,120<OAE<=500m (A4),1,,InR
140176,Viaduto Mossoró I (LE),RN,304,"34,35","66","12,15",Viga de concreto armado,-5.15570571,-37.34937931,"4",18/03/2025,14/07/2025,,60>OAE<=120m (A3),5,,InR
140177,Viaduto Mossoró I (LD),RN,304,"34,35","66","12,15",Viga caixão de concreto protendido,-5.1556377,-37.34948738,"4",18/03/2025,14/07/2025,,60>OAE<=120m (A3),5,,InR
140179,"Viaduto km 36,10 (LE)",RN,304,"36,1","66,3","12",Viga de concreto protendido,-5.16912854,-37.35606453,"4",18/03/2025,14/07/2025,,60>OAE<=120m (A3),5,,InR
140180,"Viaduto km 37,59 (LD)",RN,304,"37,59","60,4","12",Viga de concreto protendido,-5.17841667,-37.36598333,"4",18/03/2025,14/07/2025,,20<OAE<=60m (A2),5,,InR
140181,Viaduto Mossoró III (LE),RN,304,"37,59","59,25","12,8",Viga de concreto protendido,-5.17845038,-37.3658797,"4",18/03/2025,14/07/2025,,20<OAE<=60m (A2),5,,InR
140183,"Viaduto km 47,59",RN,304,"47,59","22","12",Viga de concreto protendido,-5.22591667,-37.32441667,"4",18/03/2025,14/07/2025,,OAE<=20m (A1),5,,InR
220063,Ponte sobre o Rio Marmelo,RO,364,"992,58","175,4","10",Viga de concreto protendido,-9.68401264,-65.93452256,"4",13/05/2025,14/07/2025,,120<OAE<=500m (A4),4,,InR
40590,Viaduto sobre Ferrovia Xexéu II (LD),PE,101,"214","40,35","14,25",Viga de concreto protendido,-8.87530559,-35.62945705,"4",30/01/2025,15/07/2025,,20<OAE<=60m (A2),1,,InR
40627,Viaduto sobre Ferrovia Xexéu II (LE),PE,101,"213,99","35,5","12,5",Viga de concreto armado,-8.87517343,-35.6293155,"3",30/01/2025,15/07/2025,,20<OAE<=60m (A2),1,,InR
220061,Ponte sobre o Rio Tamborete,RO,364,"954,06","42,2","10",Viga de concreto protendido,-9.64797702,-65.58887712,"4",13/05/2025,15/07/2025,,20<OAE<=60m (A2),4,,InR
220062,"Ponte km 956,41",RO,364,"956,41","85,5","9,7",Viga de concreto protendido,-9.64726667,-65.60376667,"4",13/05/2025,15/07/2025,,60>OAE<=120m (A3),4,,InR
220114,Ponte sobre o Rio Marmelo,RO,364,"988,97","40,2","9,8",Viga de concreto armado,-9.68217721,-65.9012245,"4",13/05/2025,15/07/2025,,20<OAE<=60m (A2),4,,InR
210051,Ponte sobre o Rio Poxim Açu (LD),SE,101,"96,94","39,8","12,95",Viga de concreto protendido,-10.9225,-37.17443333,"5",28/01/2025,15/07/2025,,20<OAE<=60m (A2),2,,InR
210052,Ponte sobre o Rio Poxim Açu (LE),SE,101,"97,25","34,1","12,95",Viga de concreto armado,-10.9226177,-37.17442892,"4",28/01/2025,15/07/2025,,20<OAE<=60m (A2),2,,InR
210067,Ponte sobre o Rio Poxim Mirim (LE),SE,101,"96,09","19,4","11,3",Viga de concreto armado,-10.91656728,-37.16574964,"4",28/01/2025,15/07/2025,,OAE<=20m (A1),2,,InR
210068,Ponte sobre o Rio Poxim Mirim (LD),SE,101,"96,08","39,6","12,95",Viga de concreto protendido,-10.91640618,-37.16574857,"4",28/01/2025,15/07/2025,,20<OAE<=60m (A2),2,,InR
140027,"Viaduto km 133,19 (LD)",RN,101,"133,19","11,5","11,2",Laje de concreto armado,-6.14648333,-35.22735,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140028,"Viaduto km 133,20 (LE)",RN,101,"133,2","11,5","12",Laje de concreto armado,-6.14651667,-35.22718333,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140031,Viaduto Canguaretama II (LD),RN,101,"168,72","15,9","12,1",Laje de concreto armado,-6.4367512,-35.11529665,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140032,Viaduto Canguaretama II (LE),RN,101,"168,72","15,9","12,1",Laje de concreto armado,-6.43662118,-35.11518794,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140033,Viaduto Canguaretama III (LD),RN,101,"175,41","11,1","12",Laje de concreto armado,-6.49571533,-35.1134468,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140034,Viaduto Canguaretama III (LE),RN,101,"175,41","11,1","11,2",Laje de concreto armado,-6.49572152,-35.11328865,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140035,Viaduto sobre a RN-061 (LD),RN,101,"141,47","15","12",Laje de concreto armado,-6.21797641,-35.2159376,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140036,Viaduto sobre a RN-061 (LE),RN,101,"141,48","15","11,3",Laje de concreto armado,-6.21798776,-35.21578217,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140047,"Viaduto km 147,79 (LE)",RN,101,"147,79","75,6","13,8",Viga de concreto armado,-6.27636667,-35.20673333,"4",18/03/2025,16/07/2025,,60>OAE<=120m (A3),1,,InR
140048,Viaduto Goianinha IV (LD),RN,101,"151,07","11","12,1",Laje de concreto armado,-6.30143197,-35.19259826,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140049,Viaduto Goianinha IV (LE),RN,101,"151,07","10,1","11,3",Laje de concreto armado,-6.30135575,-35.19246383,"4",18/03/2025,16/07/2025,,OAE<=20m (A1),1,,InR
140212,"Ponte km 3,78",RN,427,"3,78","23","10",Viga de concreto armado,-6.29878333,-36.52633333,"3",18/03/2025,16/07/2025,,20<OAE<=60m (A2),6,,InR
140102,Ponte sobre o Riacho Maria da Paz,RN,427,"5,38","11","8,7",Viga de concreto armado,-6.3098266,-36.53547406,"3",18/03/2025,16/07/2025,,OAE<=20m (A1),6,,InR
140103,Ponte sobre o Afluente do Rio Currais Novos,RN,427,"5,97","6,9","9,8",Laje de concreto armado,-6.31422768,-36.53835403,"3",18/03/2025,16/07/2025,,OAE<=20m (A1),6,,InR
140104,Ponte sobre o Riacho Boca de Laje,RN,427,"9,14","23","10",Viga de concreto armado,-6.33136667,-36.5543,"3",18/03/2025,16/07/2025,,20<OAE<=60m (A2),6,,InR
140127,Ponte sobre o Riacho do Açude,RN,427,"25,94","12,7","8,3",Viga de concreto armado,-6.42074752,-36.64171418,"3",18/03/2025,16/07/2025,,OAE<=20m (A1),6,,InR
220166,Ponte sobre o Rio Ribeirão,RO,425,"60,89","130","12,15","-",-10.231741,-65.282453,"-",13/05/2025,16/07/2025,,120<OAE<=500m (A4),3,,InCR
220160,Ponte do Abunã,RO,364,"937,6","1500","15",Viga caixão de concreto protendido,-9.666049,-65.444681,"-",13/05/2025,16/07/2025,,OAE>1000m (A6),4,,InCR
210064,Ponte sobre o Rio Pitanga (LD),SE,101,"103,32","39,6","12,95",Viga de concreto protendido,-10.95260102,-37.21953885,"4",28/01/2025,16/07/2025,,20<OAE<=60m (A2),2,,InR
210065,Ponte sobre o Rio Pitanga (LE),SE,101,"103,32","39,65","11,2",Viga de concreto protendido,-10.95271036,-37.21948474,"4",28/01/2025,16/07/2025,,20<OAE<=60m (A2),2,,InR
210066,Ponte sobre o Rio Pitanga (LE - Marginal),SE,101,"103,32","34,3","8,45",Viga de concreto armado,-10.95278998,-37.21939675,"4",28/01/2025,16/07/2025,,20<OAE<=60m (A2),2,,InR
130032,Ponte sobre o Rio Gramame (LE),PB,101,"93,76","68","13,6",Viga de concreto armado,-7.21254987,-34.91104455,"2",19/03/2025,17/07/2025,,60>OAE<=120m (A3),3,,InR
130033,Ponte sobre o Rio Mumbaba (LD),PB,101,"93,29","75","13,75",Viga de concreto armado,-7.20823916,-34.90978501,"2",19/03/2025,17/07/2025,,60>OAE<=120m (A3),3,,InR
130034,Ponte sobre o Rio Mumbaba (LE),PB,101,"93,3","49,7","11,5",Viga de concreto armado,-7.20839657,-34.90965748,"4",19/03/2025,17/07/2025,,20<OAE<=60m (A2),3,,InR
130181,Ponte sobre o Riacho Bodocongó,PB,230,"157,14","25,5","13",Viga de concreto armado,-7.265,-35.91868333,"3",19/03/2025,17/07/2025,,20<OAE<=60m (A2),5,,InR
130197,Viaduto Pastor Pacheco de Brito (LD),PB,104,"127,59","11,45","11,75",Laje de concreto armado,-7.25584617,-35.87593739,"4",19/03/2025,17/07/2025,,OAE<=20m (A1),5,,InR
130198,Viaduto Pastor Pacheco de Brito II (LD),PB,104,"127,65","11,45","11,75",Laje de concreto armado,-7.25620072,-35.87619741,"4",19/03/2025,17/07/2025,,OAE<=20m (A1),5,,InR
130293,"Viaduto km 88,31",PB,101,"88,31","197","23,5",Viga de concreto protendido,-7.16571667,-34.8975,"3",19/03/2025,17/07/2025,,120<OAE<=500m (A4),16,,InR
140105,Ponte sobre o Riacho do Tigre,RN,427,"13,96","10,7","10,2",Viga de concreto armado,-6.34595272,-36.58763874,"4",18/03/2025,17/07/2025,,OAE<=20m (A1),6,,InR
140106,"Ponte km 15,93",RN,427,"15,93","21","10",Viga de concreto armado,-6.34851667,-36.60305,"3",18/03/2025,17/07/2025,,OAE<=20m (A1),6,,InR
140107,Ponte sobre o Riacho Cardeiro,RN,427,"18,19","11","10,4",Viga de concreto armado,-6.35819998,-36.61899091,"3",18/03/2025,17/07/2025,,OAE<=20m (A1),6,,InR
220107,Ponte sobre o Igarapé Bananeiras,RO,421,"108,99","30","10,2",Viga de concreto armado,-10.64112145,-65.29395296,"4",13/05/2025,17/07/2025,,20<OAE<=60m (A2),3,,InR
220133,Ponte sobre o Igarapé Misericórdia,RO,425,"66,62","20,2","10",Viga de concreto armado,-10.28301917,-65.29582096,"4",13/05/2025,17/07/2025,,OAE<=20m (A1),3,,InR
130187,Viaduto Pastor Pacheco de Brito (LE),PB,104,"127,6","11,55","11,75",Laje de concreto armado,-7.25593733,-35.87581603,"4",19/03/2025,18/07/2025,,OAE<=20m (A1),5,,InR
140064,Ponte sobre o Riacho Logradouro,RN,226,"100,78","8,1","9,1",Viga de concreto armado,-6.25157521,-35.93147804,"2",18/03/2025,18/07/2025,,OAE<=20m (A1),6,,InR
